statenum,casenum,numfatal,speeding,body,class
42,693,1,1,5,small
53,447,1,0,4,small
4,67,1,0,4,small
4,193,1,0,4,small
6,2912,1,0,14,large
12,1604,1,0,6,small
28,268,2,0,2,small
48,2817,1,0,34,large
12,2994,1,0,4,small
34,466,1,0,6,small
36,94,1,1,4,small
48,169,2,0,16,large
6,1554,1,0,4,small
13,489,1,0,34,large
18,511,1,1,14,large
24,26,1,0,6,small
55,346,1,0,14,large
6,1320,2,0,4,small
6,3158,2,0,14,large
19,286,1,1,4,small
8,592,1,0,14,large
50,14,1,1,4,small
5,384,1,1,34,large
6,1747,1,0,34,large
16,35,1,0,15,large
25,231,1,0,14,large
26,78,1,0,21,large
31,43,1,0,34,large
34,393,1,1,8,small
48,778,1,0,6,small
1,635,1,0,4,small
12,1609,1,0,14,large
12,2082,1,0,34,large
36,800,1,0,14,large
47,12,1,0,34,large
48,186,1,1,3,small
48,1535,1,0,4,small
51,70,1,0,34,large
31,211,1,0,4,small
48,1278,1,0,14,large
8,26,1,0,14,large
13,1183,1,0,14,large
21,253,1,0,6,small
46,33,1,0,4,small
12,2762,1,0,2,small
45,185,1,0,15,large
12,465,1,0,34,large
13,1428,1,0,34,large
17,816,1,0,4,small
20,345,1,0,15,large
54,141,1,0,6,small
12,171,1,0,4,small
16,8,1,0,34,large
37,1294,1,0,34,large
9,143,1,1,3,small
12,1224,1,0,14,large
16,16,1,0,34,large
37,960,1,0,4,small
45,132,1,0,14,large
29,42,1,1,34,large
48,3086,1,0,4,small
51,690,1,0,34,large
5,47,1,0,34,large
12,2826,1,0,34,large
37,1302,1,1,34,large
42,1060,1,0,6,small
6,3286,1,0,4,small
13,885,1,0,14,large
16,100,1,0,14,large
39,1127,1,0,4,small
12,1391,1,0,34,large
36,556,3,1,14,large
41,19,1,0,14,large
48,1478,1,1,5,small
6,801,1,0,4,small
8,519,1,0,15,large
24,116,1,0,20,large
24,454,1,0,14,large
26,81,1,0,14,large
32,255,1,0,4,small
51,524,1,0,14,large
6,1617,1,1,4,small
45,287,2,1,15,large
6,1143,1,0,34,large
6,2660,1,0,4,small
13,891,1,1,4,small
18,204,1,0,4,small
18,844,2,1,4,small
39,1018,2,0,4,small
48,349,1,1,15,large
12,764,1,0,34,large
25,246,1,0,4,small
47,533,1,0,15,large
48,63,1,0,34,large
51,303,2,0,14,large
22,225,1,1,14,large
37,1012,1,0,6,small
40,60,1,0,4,small
6,977,2,1,2,small
8,160,1,0,14,large
8,466,1,0,14,large
34,291,1,0,14,large
49,100,1,0,34,large
4,906,1,0,15,large
37,196,1,1,34,large
53,446,1,0,4,small
1,599,1,0,34,large
6,1860,1,0,4,small
12,2093,1,0,15,large
37,333,1,0,4,small
42,451,1,0,4,small
48,1236,1,0,4,small
6,174,1,0,4,small
18,813,1,0,6,small
19,137,1,0,15,large
21,703,1,1,4,small
22,315,1,0,67,large
26,387,1,0,14,large
9,142,1,1,4,small
12,2458,1,0,34,large
18,839,1,0,4,small
51,593,1,0,15,large
4,319,1,1,4,small
13,1358,1,1,34,large
18,671,1,0,34,large
34,171,1,0,5,small
51,401,1,1,34,large
55,66,1,1,14,large
36,553,1,0,6,small
39,194,1,0,4,small
42,312,1,0,14,large
48,314,1,0,34,large
4,789,1,0,15,large
6,182,1,0,20,large
48,350,1,0,4,small
48,2805,1,1,4,small
13,1016,1,0,4,small
37,1258,1,0,4,small
45,443,1,1,16,large
49,116,1,0,6,small
55,540,1,0,5,small
12,2486,1,0,4,small
30,136,1,1,4,small
51,197,1,0,34,large
6,1350,1,0,4,small
26,885,1,0,20,large
28,167,1,0,4,small
1,753,1,0,14,large
6,2166,1,0,4,small
12,2504,1,0,2,small
13,69,1,0,14,large
22,574,1,0,4,small
26,513,1,0,14,large
30,30,1,0,20,large
48,2386,1,0,34,large
5,137,1,0,4,small
12,181,3,0,14,large
12,296,1,0,4,small
48,2862,1,0,2,small
1,61,1,0,5,small
5,381,2,0,4,small
6,104,1,0,20,large
8,207,1,0,14,large
17,371,1,1,14,large
21,62,1,0,14,large
27,299,1,0,34,large
1,514,1,1,6,small
29,598,1,1,6,small
35,192,1,1,14,large
40,588,1,0,6,small
48,177,1,0,4,small
53,275,1,1,14,large
6,1233,1,0,4,small
6,1250,1,1,3,small
13,633,1,0,32,large
21,431,2,0,6,small
42,445,1,1,14,large
12,667,1,0,14,large
16,189,1,0,34,large
36,312,1,0,4,small
40,200,2,0,4,small
42,863,1,1,34,large
47,647,1,0,34,large
49,56,1,0,4,small
6,598,1,1,14,large
21,627,1,0,14,large
25,324,1,1,4,small
28,300,1,0,4,small
36,872,2,1,2,small
47,799,1,0,4,small
48,1738,1,0,4,small
51,334,1,0,15,large
6,2284,1,0,4,small
26,800,1,0,14,large
27,343,1,0,20,large
29,337,1,1,34,large
45,723,1,0,34,large
17,606,1,0,14,large
37,678,2,0,4,small
37,745,1,0,34,large
39,650,1,0,9,rej
46,25,1,0,4,small
47,608,1,0,6,small
8,374,1,0,34,large
12,611,1,0,15,large
39,65,1,1,39,large
39,876,1,1,4,small
45,193,1,0,15,large
1,377,1,1,14,large
6,3327,1,0,14,large
29,679,1,0,20,large
37,600,1,1,20,large
41,370,1,0,14,large
13,836,1,0,4,small
31,79,1,0,14,large
46,24,1,0,4,small
48,1812,1,0,2,small
12,2533,1,0,14,large
26,832,1,1,2,small
47,241,1,0,5,small
48,2503,1,0,34,large
49,126,1,1,5,small
54,224,1,1,14,large
6,3066,1,0,15,large
6,2076,1,1,34,large
17,817,1,0,4,small
47,799,1,0,21,large
6,2900,1,0,6,small
6,2917,1,1,4,small
13,1392,1,0,4,small
40,170,1,0,15,large
45,162,1,1,4,small
51,568,2,0,4,small
5,180,1,0,34,large
12,2968,1,1,34,large
15,34,3,1,34,large
26,45,1,0,34,large
26,511,1,0,4,small
37,218,1,0,2,small
39,69,1,0,4,small
55,449,2,0,14,large
6,48,1,0,4,small
12,1176,1,0,4,small
12,2618,1,0,4,small
18,704,1,0,5,small
24,492,1,1,4,small
36,243,1,0,14,large
6,935,1,1,4,small
12,548,1,0,4,small
48,233,1,0,20,large
48,483,1,0,4,small
13,264,1,0,4,small
13,930,2,0,4,small
18,804,1,0,34,large
39,43,1,0,6,small
13,272,1,0,4,small
17,268,1,1,4,small
24,413,1,1,4,small
6,1825,1,0,34,large
12,2139,2,0,5,small
24,233,1,1,4,small
34,304,1,0,4,small
46,17,1,0,15,large
6,1727,1,0,4,small
13,768,1,0,14,large
32,24,2,1,21,large
40,25,1,0,34,large
48,2260,1,0,34,large
13,140,1,1,14,large
13,187,1,0,14,large
22,169,1,1,4,small
36,486,1,0,14,large
19,279,1,1,14,large
42,541,1,0,67,large
51,773,1,0,14,large
6,1735,1,0,4,small
20,326,1,0,34,large
36,18,1,0,14,large
39,367,1,0,4,small
6,794,1,0,4,small
47,772,1,0,34,large
51,71,1,0,34,large
5,91,1,0,20,large
9,233,1,0,6,small
12,470,1,0,14,large
12,1866,1,0,20,large
13,1350,1,0,34,large
17,933,1,0,5,small
27,328,1,0,14,large
40,311,1,0,4,small
4,164,2,1,14,large
12,555,1,0,4,small
17,405,1,1,34,large
25,114,1,0,14,large
40,409,1,1,34,large
31,187,1,0,15,large
48,2879,3,0,4,small
26,636,1,0,4,small
48,488,2,1,34,large
48,2645,1,0,6,small
1,717,1,0,34,large
6,850,1,1,14,large
17,259,1,1,5,small
36,368,1,0,14,large
42,616,2,0,4,small
45,676,1,1,34,large
12,3068,1,1,2,small
13,1106,1,0,34,large
45,597,1,0,34,large
45,809,1,1,34,large
8,402,1,0,15,large
28,371,1,0,4,small
29,796,1,1,4,small
36,697,1,0,4,small
39,536,1,1,1,small
48,2134,1,0,34,large
39,849,1,1,34,large
39,967,1,0,34,large
42,945,1,0,4,small
1,147,2,0,16,large
17,56,1,0,4,small
40,615,1,0,4,small
47,807,1,0,4,small
12,2817,1,0,2,small
26,178,1,0,34,large
26,296,1,0,34,large
39,923,1,0,4,small
48,357,1,0,4,small
36,187,1,0,4,small
39,34,1,0,34,large
48,258,1,1,2,small
55,480,1,0,14,large
1,85,1,1,4,small
5,281,1,0,2,small
6,2374,1,0,34,large
12,1909,1,1,34,large
21,292,1,0,34,large
23,166,1,0,14,large
29,215,1,0,34,large
34,350,1,0,21,large
36,149,1,0,4,small
48,1613,1,1,4,small
51,226,1,0,14,large
6,541,1,1,5,small
6,1319,2,0,4,small
24,154,1,0,4,small
47,500,1,1,5,small
48,1480,1,0,4,small
55,37,1,1,34,large
6,645,1,0,14,large
13,1143,1,1,14,large
13,1385,1,0,4,small
29,856,1,1,6,small
51,398,1,0,14,large
10,41,1,1,34,large
12,788,1,0,4,small
17,748,1,0,4,small
29,760,1,0,4,small
31,41,1,1,14,large
6,1909,1,0,15,large
6,2458,1,0,2,small
6,2718,1,0,14,large
12,1475,2,0,34,large
21,377,1,0,14,large
28,190,1,0,34,large
42,707,1,0,4,small
55,95,1,1,4,small
6,2085,1,0,34,large
12,213,1,0,14,large
22,226,1,0,34,large
39,289,1,0,4,small
48,1939,1,0,15,large
50,63,1,1,6,small
12,2920,1,0,4,small
13,450,1,0,4,small
22,218,1,0,34,large
39,281,1,0,4,small
16,39,1,0,34,large
22,407,1,1,34,large
34,584,1,0,4,small
55,508,1,0,14,large
17,345,1,1,14,large
19,241,1,1,34,large
26,5,1,0,14,large
40,191,2,0,14,large
55,539,1,1,34,large
17,567,1,0,4,small
27,101,1,0,4,small
29,95,1,1,4,small
29,579,1,0,4,small
37,778,1,1,4,small
39,982,3,0,4,small
12,1625,1,0,4,small
13,1298,1,1,4,small
29,87,1,0,4,small
41,130,1,1,34,large
48,1280,1,0,14,large
55,404,3,0,20,large
12,1679,1,0,34,large
35,91,1,0,4,small
51,282,1,0,34,large
12,1648,1,0,6,small
37,1080,2,0,14,large
6,2127,1,1,4,small
29,30,1,0,14,large
6,2119,1,0,4,small
6,2767,1,0,4,small
16,31,1,0,34,large
17,164,1,0,14,large
26,54,1,0,4,small
36,58,1,1,4,small
55,276,1,1,4,small
4,171,1,1,20,large
26,46,1,0,4,small
27,282,1,1,4,small
48,641,1,0,14,large
48,1321,1,0,4,small
48,1564,1,0,34,large
55,426,1,0,1,small
12,754,1,0,34,large
21,607,1,0,4,small
29,390,1,0,4,small
32,86,1,0,4,small
45,305,1,1,14,large
55,384,1,0,4,small
17,409,1,0,6,small
36,529,1,1,14,large
42,777,1,0,34,large
42,369,2,0,14,large
13,1422,1,1,14,large
20,399,1,0,4,small
47,963,1,0,5,small
48,2757,1,0,20,large
6,163,1,0,8,small
6,886,1,0,34,large
6,1938,1,0,4,small
35,50,1,0,14,large
40,279,1,0,2,small
45,612,1,1,4,small
2,26,1,1,34,large
6,3253,1,0,4,small
9,60,1,0,5,small
37,1129,2,0,4,small
47,188,1,0,2,small
1,155,1,0,2,small
6,533,1,0,34,large
22,164,1,0,4,small
30,79,1,0,14,large
41,249,1,0,14,large
1,83,1,1,1,small
6,3106,1,0,34,large
13,719,1,0,4,small
13,1163,1,0,34,large
39,962,2,0,20,large
42,180,1,1,4,small
51,432,1,0,6,small
1,180,1,0,34,large
6,1359,1,0,4,small
13,574,1,0,14,large
25,107,1,0,4,small
48,745,1,1,14,large
39,643,1,0,4,small
42,7,1,1,4,small
42,966,1,1,34,large
47,304,1,0,4,small
18,540,1,0,34,large
35,223,1,0,14,large
39,470,1,1,4,small
54,148,1,0,4,small
12,2739,1,1,4,small
17,655,1,0,5,small
33,45,1,1,4,small
4,289,1,1,34,large
6,3036,1,0,4,small
17,699,1,0,14,large
45,801,1,1,4,small
1,256,3,1,4,small
22,614,1,0,34,large
37,250,1,0,6,small
39,1126,1,0,4,small
51,559,3,1,4,small
29,155,1,1,4,small
42,225,1,1,2,small
9,237,1,1,4,small
12,2049,1,0,34,large
13,631,1,0,4,small
19,86,1,0,4,small
36,632,1,0,34,large
12,2855,1,0,5,small
32,32,2,1,4,small
47,358,1,0,34,large
47,818,1,0,14,large
12,901,1,0,4,small
24,57,1,0,2,small
31,155,1,1,3,small
37,34,1,1,4,small
48,3368,1,1,4,small
13,809,1,0,34,large
36,172,1,0,4,small
18,103,1,0,14,large
48,1725,1,0,1,small
48,2415,1,1,4,small
1,793,1,0,14,large
4,58,1,0,4,small
4,573,1,0,4,small
39,456,1,0,34,large
48,1371,1,1,34,large
48,2073,1,0,4,small
5,11,1,1,34,large
6,671,1,0,14,large
6,1395,1,0,4,small
12,896,1,0,6,small
45,103,1,0,34,large
51,124,1,0,4,small
4,827,2,1,4,small
11,26,1,0,4,small
13,546,1,0,4,small
30,130,1,0,16,large
34,219,1,0,34,large
48,540,1,0,15,large
48,2977,1,0,14,large
49,152,1,0,67,large
4,490,1,0,34,large
6,1729,1,0,4,small
21,126,1,0,34,large
29,284,1,0,15,large
37,1083,1,0,14,large
39,956,1,0,14,large
1,870,1,0,4,small
41,29,1,0,34,large
12,845,1,0,20,large
13,12,1,0,4,small
17,790,1,0,34,large
26,395,1,0,14,large
38,8,1,0,4,small
47,572,1,0,15,large
53,129,1,0,4,small
2,23,1,0,16,large
22,136,4,0,14,large
29,432,1,0,34,large
53,44,1,0,14,large
8,586,1,0,16,large
39,578,1,0,6,small
48,2658,1,0,34,large
12,2188,1,0,4,small
31,155,1,1,20,large
1,834,1,0,4,small
4,824,1,0,34,large
12,2196,1,0,4,small
16,127,1,0,34,large
25,58,1,0,14,large
36,97,1,0,15,large
49,47,1,0,34,large
6,2871,1,0,4,small
20,288,1,0,34,large
26,764,1,0,34,large
40,455,2,0,34,large
48,201,1,0,34,large
22,663,1,1,15,large
29,455,2,0,4,small
34,157,1,0,4,small
37,1180,1,1,21,large
25,296,1,1,4,small
45,439,1,1,3,small
48,1332,2,0,34,large
6,640,1,1,4,small
12,2085,1,1,34,large
12,3045,1,0,21,large
13,504,1,0,34,large
20,265,1,1,15,large
22,198,1,0,34,large
25,267,1,0,14,large
39,514,1,1,14,large
48,31,1,0,2,small
6,1534,1,0,34,large
17,247,1,1,34,large
22,353,1,1,4,small
48,2271,1,1,20,large
2,34,1,1,34,large
12,1295,1,0,21,large
12,1464,1,0,4,small
16,44,1,0,14,large
42,687,1,1,4,small
45,604,1,0,4,small
28,128,1,0,4,small
39,72,1,0,4,small
55,544,1,0,14,large
4,742,1,0,20,large
48,70,1,0,14,large
8,313,2,0,34,large
12,742,2,1,2,small
21,279,1,0,34,large
22,156,1,0,4,small
23,41,1,0,14,large
26,840,1,0,4,small
31,175,1,1,4,small
37,1289,2,0,14,large
51,624,1,0,34,large
6,547,1,0,4,small
6,2413,1,0,4,small
8,248,1,0,34,large
16,67,1,0,34,large
39,651,1,1,4,small
51,424,1,0,6,small
4,292,2,1,4,small
6,2272,1,0,4,small
9,200,1,0,14,large
12,177,1,0,4,small
13,255,1,0,34,large
13,1310,1,0,4,small
21,669,1,0,34,large
35,166,4,0,15,large
39,1078,1,0,3,small
13,1443,1,0,4,small
39,560,1,0,34,large
48,1761,2,0,2,small
48,2666,2,1,4,small
1,578,1,1,34,large
6,611,1,0,14,large
12,3059,1,0,67,large
17,4,1,0,4,small
55,418,1,0,34,large
2,52,1,0,5,small
6,2297,1,0,2,small
40,129,1,0,4,small
5,138,2,1,4,small
6,3290,1,0,2,small
12,824,1,0,14,large
17,603,1,0,4,small
45,793,1,0,4,small
48,186,1,1,15,large
6,213,1,0,4,small
6,1584,1,1,4,small
36,884,1,0,20,large
39,87,1,0,14,large
39,351,2,0,2,small
48,750,1,0,4,small
48,3130,1,0,14,large
48,3404,1,1,4,small
6,358,1,0,4,small
8,414,1,0,14,large
26,240,1,0,2,small
28,288,1,0,14,large
6,2358,1,0,9,rej
18,478,1,0,4,small
21,225,1,0,4,small
29,788,1,0,4,small
48,1730,2,1,34,large
48,1742,2,0,34,large
33,68,1,0,6,small
38,42,1,0,34,large
41,10,1,0,67,large
47,95,1,0,4,small
8,55,1,1,34,large
24,218,1,1,2,small
26,560,1,0,5,small
26,722,1,0,21,large
6,928,1,0,14,large
12,723,1,0,15,large
37,118,2,0,15,large
47,216,1,0,2,small
48,2241,1,0,14,large
6,2360,3,1,4,small
17,854,1,1,34,large
37,931,1,0,4,small
40,276,2,0,4,small
40,338,1,0,4,small
45,832,1,0,15,large
6,566,1,0,15,large
6,694,3,1,20,large
26,727,1,0,2,small
45,136,1,0,14,large
6,3273,1,0,4,small
15,57,1,0,14,large
15,80,1,0,34,large
35,37,1,0,34,large
48,3355,1,0,6,small
5,81,1,0,14,large
1,452,1,0,4,small
8,101,1,0,5,small
45,736,1,0,4,small
48,2486,1,0,6,small
6,267,1,0,34,large
12,1110,1,0,4,small
13,553,1,1,15,large
22,384,1,0,15,large
25,87,1,0,4,small
30,32,1,0,34,large
48,2056,2,1,34,large
4,230,2,0,16,large
6,1656,1,0,6,small
6,2201,1,0,34,large
36,895,1,1,5,small
37,63,1,0,2,small
4,456,1,1,4,small
6,154,3,0,4,small
12,1094,1,0,21,large
26,317,2,0,6,small
47,881,1,0,34,large
4,607,1,0,34,large
13,82,1,0,34,large
24,399,1,1,2,small
36,912,1,1,4,small
40,488,1,1,4,small
48,153,1,1,34,large
53,511,1,0,4,small
51,597,1,1,14,large
6,1166,1,1,4,small
18,88,1,0,4,small
26,136,1,0,34,large
6,1641,1,1,4,small
12,117,1,1,4,small
13,74,1,0,34,large
48,1419,1,0,34,large
48,1667,2,1,14,large
48,2978,1,0,4,small
12,1504,1,0,5,small
20,240,1,1,34,large
48,2632,1,0,14,large
16,163,1,0,34,large
48,326,1,0,34,large
12,1487,1,0,6,small
13,414,1,0,4,small
34,62,2,0,4,small
47,513,1,0,21,large
1,479,1,0,14,large
6,2509,1,1,4,small
8,406,1,0,15,large
17,835,2,1,4,small
20,77,1,0,4,small
24,103,1,1,14,large
34,538,1,0,14,large
8,176,2,1,34,large
12,1472,1,0,4,small
18,667,1,0,20,large
26,673,1,0,5,small
34,516,1,0,34,large
40,593,1,1,4,small
48,2784,1,0,14,large
12,1645,1,0,4,small
17,68,1,1,4,small
50,19,1,0,14,large
12,2590,3,0,4,small
13,1005,1,1,20,large
17,988,1,1,6,small
24,333,1,1,4,small
47,499,1,0,67,large
6,32,1,0,4,small
12,169,1,0,4,small
12,1805,1,0,14,large
17,286,1,1,2,small
21,16,1,0,4,small
39,395,1,1,1,small
12,407,1,0,4,small
36,148,1,0,34,large
54,15,1,0,4,small
8,485,1,0,34,large
48,696,1,0,34,large
48,2079,1,0,34,large
31,209,1,0,34,large
47,128,1,0,2,small
6,2336,1,1,4,small
17,611,1,1,4,small
17,786,1,0,9,rej
17,917,1,1,4,small
27,96,1,0,6,small
48,1792,1,0,2,small
51,466,2,0,4,small
6,165,1,1,4,small
12,1088,1,0,34,large
34,333,1,0,6,small
37,233,1,0,34,large
1,67,1,0,2,small
6,1674,1,1,34,large
28,467,1,0,4,small
29,4,1,1,34,large
29,283,2,0,20,large
29,495,1,0,20,large
42,924,1,1,4,small
6,2314,1,0,34,large
31,110,1,0,4,small
37,1182,1,1,34,large
39,165,1,0,4,small
48,1802,1,0,34,large
49,104,1,0,34,large
55,376,1,0,21,large
6,1514,1,0,34,large
12,3099,1,0,34,large
17,128,1,0,4,small
28,63,1,0,15,large
26,365,1,0,2,small
48,1962,1,1,34,large
51,332,1,0,14,large
55,266,1,0,34,large
16,72,1,0,14,large
17,314,1,1,2,small
17,833,1,0,20,large
19,203,1,0,4,small
21,649,1,0,34,large
39,213,1,1,21,large
51,649,1,1,6,small
6,193,1,0,14,large
17,289,1,0,14,large
21,551,1,0,4,small
36,537,1,0,6,small
6,185,1,0,14,large
6,1173,1,1,14,large
6,1403,1,1,4,small
12,1056,2,0,34,large
41,374,1,0,14,large
18,514,1,0,4,small
22,381,1,1,4,small
23,125,1,0,14,large
24,312,1,0,6,small
40,605,1,0,4,small
48,1566,1,1,4,small
48,1697,1,0,34,large
6,2522,1,1,2,small
12,2521,1,0,5,small
36,687,1,0,4,small
5,192,1,0,34,large
12,1921,1,0,15,large
41,229,1,0,14,large
45,821,1,0,4,small
32,126,1,0,5,small
35,107,1,1,14,large
9,12,1,0,4,small
17,1016,1,0,6,small
23,148,1,0,34,large
41,389,1,0,34,large
48,2494,1,0,16,large
6,429,2,0,34,large
6,795,1,0,14,large
20,169,1,1,4,small
37,311,1,1,14,large
39,988,4,0,2,small
55,475,1,0,34,large
6,2829,1,0,34,large
17,337,1,1,5,small
26,597,1,0,14,large
29,424,1,0,34,large
37,303,1,0,14,large
39,1033,1,0,4,small
42,25,1,0,34,large
48,2352,1,0,34,large
6,3221,3,1,2,small
12,4,1,0,14,large
12,1698,1,0,2,small
18,807,1,1,14,large
39,971,1,0,34,large
41,244,1,0,34,large
24,211,1,0,15,large
24,470,1,0,4,small
26,757,1,0,14,large
48,173,1,0,34,large
53,491,1,0,4,small
6,2702,1,0,5,small
17,617,1,1,34,large
26,682,1,0,4,small
48,181,1,0,34,large
56,80,2,0,34,large
1,376,1,1,20,large
6,619,2,0,14,large
46,3,1,0,4,small
51,634,2,1,14,large
6,2489,1,1,14,large
8,227,1,0,34,large
13,844,1,0,20,large
39,511,2,0,6,small
48,1292,1,0,5,small
18,189,1,0,2,small
20,314,1,0,4,small
27,25,1,1,20,large
47,513,1,0,4,small
48,1544,1,0,34,large
4,466,1,1,16,large
12,403,1,1,20,large
18,434,1,0,2,small
24,95,1,0,14,large
26,452,1,0,14,large
39,888,1,0,4,small
47,923,1,0,4,small
48,718,1,1,4,small
1,439,1,0,6,small
6,1216,1,1,34,large
26,137,1,0,34,large
34,386,1,1,4,small
6,3245,1,0,4,small
6,3293,3,0,4,small
21,186,2,0,6,small
48,571,1,0,34,large
48,2919,2,0,6,small
49,41,1,0,4,small
12,1106,2,1,14,large
22,393,1,0,4,small
48,764,1,1,34,large
6,326,1,0,3,small
13,1171,1,0,34,large
24,325,1,0,4,small
26,199,1,0,4,small
36,906,2,1,34,large
1,833,1,0,5,small
6,3184,3,1,3,small
8,282,1,0,4,small
12,1325,1,0,34,large
12,2948,1,0,4,small
39,343,1,0,34,large
39,803,1,0,14,large
32,261,1,0,34,large
12,935,1,0,34,large
12,1395,1,0,14,large
18,249,1,1,4,small
21,8,1,0,4,small
22,116,1,1,4,small
37,243,1,1,4,small
42,620,2,0,4,small
12,578,1,0,15,large
39,1106,1,1,4,small
6,2356,1,0,4,small
15,79,1,0,34,large
17,401,1,0,14,large
26,214,1,0,14,large
40,28,1,1,6,small
8,367,1,0,4,small
12,2703,1,0,4,small
37,110,1,1,4,small
48,328,1,1,4,small
6,583,1,0,14,large
13,115,1,0,15,large
17,679,1,0,14,large
17,909,1,1,4,small
45,106,1,0,2,small
48,3291,1,1,14,large
51,486,2,0,4,small
4,624,1,1,14,large
31,118,1,0,4,small
47,233,1,0,34,large
49,112,1,0,34,large
6,1666,1,0,34,large
9,266,2,1,4,small
12,1857,1,0,6,small
26,444,1,0,4,small
28,487,1,0,4,small
42,657,1,0,15,large
48,1154,1,0,34,large
1,225,2,0,1,small
6,1338,1,0,14,large
17,1019,1,0,34,large
42,116,1,0,4,small
48,1711,1,0,4,small
53,42,2,1,20,large
6,330,1,0,4,small
16,188,1,0,15,large
16,205,1,0,14,large
27,341,1,0,16,large
49,174,1,0,4,small
6,1213,1,0,14,large
34,510,1,1,14,large
37,169,1,0,15,large
37,994,1,0,14,large
6,1632,1,0,4,small
26,632,1,0,14,large
37,177,1,0,15,large
39,119,1,0,6,small
45,637,1,0,34,large
26,83,1,0,4,small
31,27,1,1,34,large
36,540,1,0,34,large
39,916,1,0,4,small
54,273,1,0,4,small
6,1757,1,0,20,large
6,2304,2,0,14,large
12,2293,1,0,4,small
18,381,1,0,14,large
26,75,1,0,4,small
26,272,1,1,4,small
39,908,1,0,4,small
54,265,1,0,4,small
4,492,1,1,4,small
12,2104,1,0,4,small
31,208,1,0,34,large
36,947,2,1,15,large
48,2512,1,0,21,large
12,2112,1,0,4,small
19,23,1,0,34,large
31,200,1,0,34,large
48,1631,1,0,2,small
48,2561,1,0,34,large
51,91,1,0,6,small
4,359,1,0,6,small
29,580,1,0,3,small
48,2068,1,0,67,large
6,2656,1,1,1,small
17,129,1,0,4,small
51,674,1,0,4,small
53,184,1,0,34,large
10,104,1,1,4,small
16,183,1,0,34,large
20,47,1,0,15,large
20,377,1,0,34,large
21,314,1,0,21,large
34,236,1,0,6,small
45,402,1,0,4,small
48,84,1,0,34,large
51,380,1,0,4,small
1,367,1,0,14,large
12,2433,1,0,4,small
17,310,1,1,4,small
20,385,1,0,34,large
37,526,1,0,34,large
6,1303,1,0,4,small
8,519,1,0,21,large
22,289,1,0,4,small
24,353,1,0,4,small
38,72,1,1,4,small
38,103,2,0,34,large
40,117,1,1,14,large
6,1982,1,0,6,small
22,454,1,1,78,large
32,4,1,1,34,large
45,818,1,0,34,large
48,2341,1,0,6,small
53,70,1,0,9,rej
18,276,1,0,4,small
24,304,1,0,14,large
26,779,2,0,34,large
45,601,1,0,2,small
47,396,1,1,4,small
13,413,1,0,4,small
53,162,1,0,2,small
27,177,1,0,14,large
29,516,1,1,34,large
34,48,1,1,4,small
48,1439,1,0,34,large
55,489,1,1,4,small
5,349,2,1,34,large
22,10,1,0,14,large
28,30,1,0,34,large
37,707,1,0,34,large
42,417,1,1,4,small
45,410,1,1,4,small
21,722,2,0,20,large
51,345,1,0,4,small
55,205,1,0,34,large
12,210,1,0,2,small
12,2171,1,0,15,large
15,44,1,0,34,large
13,136,1,0,4,small
37,355,1,0,6,small
37,492,1,0,14,large
39,23,1,0,15,large
4,406,1,1,34,large
6,2626,1,0,5,small
10,15,1,1,20,large
36,37,1,1,4,small
38,25,2,0,14,large
39,1063,1,0,34,large
48,2333,1,1,34,large
6,1115,1,0,34,large
21,554,1,0,6,small
45,195,1,1,34,large
47,757,1,0,34,large
48,2506,1,0,34,large
5,257,1,1,34,large
6,1190,2,0,14,large
